date time,water_lv
16/9/2020 9:10,1.66
16/9/2020 9:20,1.66
16/9/2020 9:30,1.66
16/9/2020 9:40,1.67
16/9/2020 9:50,1.66
16/9/2020 10:00,1.66
16/9/2020 10:10,1.66
16/9/2020 10:20,1.66
16/9/2020 10:30,1.66
16/9/2020 10:40,1.66
16/9/2020 10:50,1.66
16/9/2020 11:00,1.66
16/9/2020 11:10,1.66
16/9/2020 11:20,1.66
16/9/2020 11:30,1.66
16/9/2020 11:40,1.66
16/9/2020 11:50,1.66
16/9/2020 12:00,1.66
16/9/2020 12:10,1.66
16/9/2020 12:20,1.66
16/9/2020 12:30,1.66
16/9/2020 12:40,1.66
16/9/2020 12:50,1.66
16/9/2020 13:00,1.67
16/9/2020 13:10,1.67
16/9/2020 13:20,1.67
16/9/2020 13:30,1.67
16/9/2020 13:40,1.67
16/9/2020 13:50,1.67
16/9/2020 14:00,1.67
16/9/2020 14:10,1.67
16/9/2020 14:20,1.67
16/9/2020 14:30,1.67
16/9/2020 14:40,1.67
16/9/2020 14:50,1.67
16/9/2020 15:00,1.67
16/9/2020 15:10,1.67
16/9/2020 15:20,1.67
16/9/2020 15:30,1.67
16/9/2020 15:40,1.67
16/9/2020 15:50,1.67
16/9/2020 16:00,1.67
16/9/2020 16:10,1.67
16/9/2020 16:20,1.67
16/9/2020 16:30,1.68
16/9/2020 16:40,1.67
16/9/2020 16:50,1.68
16/9/2020 17:00,1.67
16/9/2020 17:10,1.68
16/9/2020 17:20,1.67
16/9/2020 17:30,1.67
16/9/2020 17:40,1.67
16/9/2020 17:50,1.67
16/9/2020 18:00,1.67
16/9/2020 18:10,1.67
16/9/2020 18:20,1.67
16/9/2020 18:30,1.67
16/9/2020 18:40,1.67
16/9/2020 18:50,1.67
16/9/2020 19:00,1.67
16/9/2020 19:10,1.67
16/9/2020 19:20,1.67
16/9/2020 19:30,1.67
16/9/2020 19:40,1.67
16/9/2020 19:50,1.67
16/9/2020 20:00,1.67
16/9/2020 20:10,1.66
16/9/2020 20:20,1.66
16/9/2020 20:30,1.66
16/9/2020 20:40,1.66
16/9/2020 20:50,1.66
16/9/2020 21:00,1.66
16/9/2020 21:10,1.66
16/9/2020 21:20,1.66
16/9/2020 21:30,1.66
16/9/2020 21:40,1.65
16/9/2020 21:50,1.65
16/9/2020 22:00,1.65
16/9/2020 22:10,1.65
16/9/2020 22:20,1.65
16/9/2020 22:30,1.65
16/9/2020 22:40,1.65
16/9/2020 22:50,1.65
16/9/2020 23:00,1.65
16/9/2020 23:10,1.65
16/9/2020 23:20,1.65
16/9/2020 23:30,1.64
16/9/2020 23:40,1.64
16/9/2020 23:50,1.64
17/9/2020 0:00,1.64
17/9/2020 0:10,1.64
17/9/2020 0:20,1.64
17/9/2020 0:30,1.64
17/9/2020 0:40,1.64
17/9/2020 0:50,1.64
17/9/2020 1:00,1.64
17/9/2020 1:10,1.64
17/9/2020 1:20,1.64
17/9/2020 1:30,1.64
17/9/2020 1:40,1.63
17/9/2020 1:50,1.63
17/9/2020 2:00,1.63
17/9/2020 2:10,1.63
17/9/2020 2:20,1.63
17/9/2020 2:30,1.63
17/9/2020 2:40,1.63
17/9/2020 2:50,1.63
17/9/2020 3:00,1.63
17/9/2020 3:10,1.63
17/9/2020 3:20,1.63
17/9/2020 3:30,1.62
17/9/2020 3:40,1.62
17/9/2020 3:50,1.62
17/9/2020 4:00,1.62
17/9/2020 4:10,1.62
17/9/2020 4:20,1.62
17/9/2020 4:30,1.62
17/9/2020 4:40,1.62
17/9/2020 4:50,1.62
17/9/2020 5:00,1.62
17/9/2020 5:10,1.62
17/9/2020 5:20,1.62
17/9/2020 5:30,1.61
17/9/2020 5:40,1.61
17/9/2020 5:50,1.61
17/9/2020 6:00,1.61
17/9/2020 6:10,1.61
17/9/2020 6:20,1.61
17/9/2020 6:30,1.61
17/9/2020 6:40,1.61
17/9/2020 6:50,1.61
17/9/2020 7:00,1.61
17/9/2020 7:10,1.61
17/9/2020 7:20,1.61
17/9/2020 7:30,1.61
17/9/2020 7:40,1.6
17/9/2020 7:50,1.6
17/9/2020 8:00,1.6
17/9/2020 8:10,1.61
17/9/2020 8:20,1.61
17/9/2020 8:30,1.61
17/9/2020 8:40,1.61
17/9/2020 8:50,1.61
17/9/2020 9:00,1.61
17/9/2020 9:10,1.61
17/9/2020 9:20,1.61
17/9/2020 9:30,1.61
17/9/2020 9:40,1.61
17/9/2020 9:50,1.61
17/9/2020 10:00,1.61
17/9/2020 10:10,1.61
17/9/2020 10:20,1.61
17/9/2020 10:30,1.61
17/9/2020 10:40,1.62
17/9/2020 10:50,1.62
17/9/2020 11:00,1.62
17/9/2020 11:10,1.62
17/9/2020 11:20,1.62
17/9/2020 11:30,1.62
17/9/2020 11:40,1.62
17/9/2020 11:50,1.62
17/9/2020 12:00,1.62
17/9/2020 12:10,1.63
17/9/2020 12:20,1.63
17/9/2020 12:30,1.63
17/9/2020 12:40,1.63
17/9/2020 12:50,1.63
17/9/2020 13:00,1.63
17/9/2020 13:10,1.63
17/9/2020 13:20,1.63
17/9/2020 13:30,1.63
17/9/2020 13:40,1.64
17/9/2020 13:50,1.63
17/9/2020 14:00,1.64
17/9/2020 14:10,1.64
17/9/2020 14:20,1.64
17/9/2020 14:30,1.64
17/9/2020 14:40,1.64
17/9/2020 14:50,1.64
17/9/2020 15:00,1.64
17/9/2020 15:10,1.64
17/9/2020 15:20,1.64
17/9/2020 15:30,1.64
17/9/2020 15:40,1.64
17/9/2020 15:50,1.64
17/9/2020 16:00,1.65
17/9/2020 16:10,1.65
17/9/2020 16:20,1.65
17/9/2020 16:30,1.65
17/9/2020 16:40,1.65
17/9/2020 16:50,1.65
17/9/2020 17:00,1.65
17/9/2020 17:10,1.65
17/9/2020 17:20,1.65
17/9/2020 17:30,1.65
17/9/2020 17:40,1.66
17/9/2020 17:50,1.66
17/9/2020 18:00,1.66
17/9/2020 18:10,1.66
17/9/2020 18:20,1.66
17/9/2020 18:30,1.66
17/9/2020 18:40,1.66
17/9/2020 18:50,1.66
17/9/2020 19:00,1.66
17/9/2020 19:10,1.67
17/9/2020 19:20,1.67
17/9/2020 19:30,1.67
17/9/2020 19:40,1.67
17/9/2020 19:50,1.67
17/9/2020 20:00,1.67
17/9/2020 20:10,1.67
17/9/2020 20:20,1.67
17/9/2020 20:30,1.67
17/9/2020 20:40,1.67
17/9/2020 20:50,1.67
17/9/2020 21:00,1.67
17/9/2020 21:10,1.67
17/9/2020 21:20,1.67
17/9/2020 21:30,1.67
17/9/2020 21:40,1.68
17/9/2020 21:50,1.68
17/9/2020 22:00,1.68
17/9/2020 22:10,1.68
17/9/2020 22:20,1.68
17/9/2020 22:30,1.68
17/9/2020 22:40,1.68
17/9/2020 22:50,1.68
17/9/2020 23:00,1.68
17/9/2020 23:10,1.69
17/9/2020 23:20,1.69
17/9/2020 23:30,1.69
17/9/2020 23:40,1.69
17/9/2020 23:50,1.69
18/9/2020 0:00,1.69
18/9/2020 0:10,1.69
18/9/2020 0:20,1.7
18/9/2020 0:30,1.7
18/9/2020 0:40,1.7
18/9/2020 0:50,1.7
18/9/2020 1:00,1.7
18/9/2020 1:10,1.7
18/9/2020 1:20,1.7
18/9/2020 1:30,1.7
18/9/2020 1:40,1.7
18/9/2020 1:50,1.71
18/9/2020 2:00,1.71
18/9/2020 2:10,1.71
18/9/2020 2:20,1.71
18/9/2020 2:30,1.71
18/9/2020 2:40,1.71
18/9/2020 2:50,1.71
18/9/2020 3:00,1.71
18/9/2020 3:10,1.71
18/9/2020 3:20,1.72
18/9/2020 3:30,1.72
18/9/2020 3:40,1.72
18/9/2020 3:50,1.72
18/9/2020 4:00,1.72
18/9/2020 4:10,1.72
18/9/2020 4:20,1.72
18/9/2020 4:30,1.72
18/9/2020 4:40,1.72
18/9/2020 4:50,1.73
18/9/2020 5:00,1.73
18/9/2020 5:10,1.73
18/9/2020 5:20,1.73
18/9/2020 5:30,1.73
18/9/2020 5:40,1.73
18/9/2020 5:50,1.73
18/9/2020 6:00,1.73
18/9/2020 6:10,1.73
18/9/2020 6:20,1.74
18/9/2020 6:30,1.74
18/9/2020 6:40,1.74
18/9/2020 6:50,1.74
18/9/2020 7:00,1.74
18/9/2020 7:10,1.74
18/9/2020 7:20,1.74
18/9/2020 7:30,1.74
18/9/2020 7:40,1.74
18/9/2020 7:50,1.75
18/9/2020 8:00,1.75
18/9/2020 8:10,1.75
18/9/2020 8:20,1.75
18/9/2020 8:30,1.75
18/9/2020 8:40,1.75
18/9/2020 8:50,1.75
18/9/2020 9:00,1.75
18/9/2020 9:10,1.75
18/9/2020 9:20,1.75
18/9/2020 9:30,1.76
18/9/2020 9:40,1.76
18/9/2020 9:50,1.75
18/9/2020 10:00,1.75
18/9/2020 10:10,1.75
18/9/2020 10:20,1.75
18/9/2020 10:30,1.76
18/9/2020 10:40,1.76
18/9/2020 10:50,1.76
18/9/2020 11:00,1.76
18/9/2020 11:10,1.76
18/9/2020 11:20,1.76
18/9/2020 11:30,1.76
18/9/2020 11:40,1.76
18/9/2020 11:50,1.76
18/9/2020 12:00,1.76
18/9/2020 12:10,1.76
18/9/2020 12:20,1.76
18/9/2020 12:30,1.77
18/9/2020 12:40,1.77
18/9/2020 12:50,1.77
18/9/2020 13:00,1.77
18/9/2020 13:10,1.77
18/9/2020 13:20,1.77
18/9/2020 13:30,1.77
18/9/2020 13:40,1.77
18/9/2020 13:50,1.77
18/9/2020 14:00,1.77
18/9/2020 14:10,1.77
18/9/2020 14:20,1.77
18/9/2020 14:30,1.77
18/9/2020 14:40,1.77
18/9/2020 14:50,1.78
18/9/2020 15:00,1.78
18/9/2020 15:10,1.78
18/9/2020 15:20,1.78
18/9/2020 15:30,1.78
18/9/2020 15:40,1.78
18/9/2020 15:50,-
18/9/2020 16:00,1.78
18/9/2020 16:10,1.78
18/9/2020 16:20,1.78
18/9/2020 16:30,1.78
18/9/2020 16:40,-
18/9/2020 16:50,1.78
18/9/2020 17:00,1.78
18/9/2020 17:10,1.78
18/9/2020 17:20,1.79
18/9/2020 17:30,1.79
18/9/2020 17:40,1.79
18/9/2020 17:50,1.79
18/9/2020 18:00,1.79
18/9/2020 18:10,1.79
18/9/2020 18:20,1.79
18/9/2020 18:30,1.79
18/9/2020 18:40,1.79
18/9/2020 18:50,1.79
18/9/2020 19:00,1.79
18/9/2020 19:10,1.79
18/9/2020 19:20,1.79
18/9/2020 19:30,1.79
18/9/2020 19:40,1.79
18/9/2020 19:50,1.8
18/9/2020 20:00,1.8
18/9/2020 20:10,1.8
18/9/2020 20:20,1.8
18/9/2020 20:30,1.8
18/9/2020 20:40,1.8
18/9/2020 20:50,1.8
18/9/2020 21:00,1.81
18/9/2020 21:10,1.81
18/9/2020 21:20,1.81
18/9/2020 21:30,1.81
18/9/2020 21:40,1.81
18/9/2020 21:50,1.81
18/9/2020 22:00,1.81
18/9/2020 22:10,1.82
18/9/2020 22:20,1.82
18/9/2020 22:30,1.82
18/9/2020 22:40,1.82
18/9/2020 22:50,1.82
18/9/2020 23:00,1.82
18/9/2020 23:10,1.82
18/9/2020 23:20,1.83
18/9/2020 23:30,1.83
18/9/2020 23:40,1.83
18/9/2020 23:50,1.83
19/9/2020 0:00,-
19/9/2020 0:10,1.83
19/9/2020 0:20,1.83
19/9/2020 0:30,-
19/9/2020 0:40,1.84
19/9/2020 0:50,1.84
19/9/2020 1:00,1.84
19/9/2020 1:10,1.84
19/9/2020 1:20,1.84
19/9/2020 1:30,-
19/9/2020 1:40,1.85
19/9/2020 1:50,1.85
19/9/2020 2:00,1.85
19/9/2020 2:10,1.85
19/9/2020 2:20,1.85
19/9/2020 2:30,-
19/9/2020 2:40,1.86
19/9/2020 2:50,1.86
19/9/2020 3:00,1.86
19/9/2020 3:10,1.87
19/9/2020 3:20,1.87
19/9/2020 3:30,1.87
19/9/2020 3:40,1.87
19/9/2020 3:50,1.87
19/9/2020 4:00,1.88
19/9/2020 4:10,1.88
19/9/2020 4:20,1.88
19/9/2020 4:30,1.88
19/9/2020 4:40,1.88
19/9/2020 4:50,1.89
19/9/2020 5:00,1.89
19/9/2020 5:10,1.89
19/9/2020 5:20,1.9
19/9/2020 5:30,1.9
19/9/2020 5:40,-
19/9/2020 5:50,1.9
19/9/2020 6:00,1.9
19/9/2020 6:10,1.91
19/9/2020 6:20,1.91
19/9/2020 6:30,1.91
19/9/2020 6:40,1.92
19/9/2020 6:50,1.92
19/9/2020 7:00,1.92
19/9/2020 7:10,1.92
19/9/2020 7:20,1.92
19/9/2020 7:30,1.93
19/9/2020 7:40,1.93
19/9/2020 7:50,1.93
19/9/2020 8:00,1.94
19/9/2020 8:10,1.94
19/9/2020 8:20,1.94
19/9/2020 8:30,1.94
19/9/2020 8:40,1.95
19/9/2020 8:50,1.95
19/9/2020 9:00,1.95
19/9/2020 9:10,1.95
19/9/2020 9:20,1.96
19/9/2020 9:30,1.96
19/9/2020 9:40,1.96
19/9/2020 9:50,1.96
19/9/2020 10:00,1.96
19/9/2020 10:10,1.97
19/9/2020 10:20,1.97
19/9/2020 10:30,1.97
19/9/2020 10:40,1.98
19/9/2020 10:50,1.98
19/9/2020 11:00,1.98
19/9/2020 11:10,1.99
19/9/2020 11:20,1.99
19/9/2020 11:30,1.99
19/9/2020 11:40,1.99
19/9/2020 11:50,1.99
19/9/2020 12:00,2
19/9/2020 12:10,2
19/9/2020 12:20,2
19/9/2020 12:30,2
19/9/2020 12:40,2.01
19/9/2020 12:50,2.01
19/9/2020 13:00,2.01
19/9/2020 13:10,2.01
19/9/2020 13:20,2.01
19/9/2020 13:30,2.02
19/9/2020 13:40,2.02
19/9/2020 13:50,2.02
19/9/2020 14:00,2.02
19/9/2020 14:10,2.02
19/9/2020 14:20,2.02
19/9/2020 14:30,2.03
19/9/2020 14:40,2.03
19/9/2020 14:50,2.03
19/9/2020 15:00,2.03
19/9/2020 15:10,2.03
19/9/2020 15:20,2.03
19/9/2020 15:30,2.03
19/9/2020 15:40,2.04
19/9/2020 15:50,2.04
19/9/2020 16:00,2.04
19/9/2020 16:10,2.04
19/9/2020 16:20,2.04
19/9/2020 16:30,2.04
19/9/2020 16:40,2.05
19/9/2020 16:50,2.05
19/9/2020 17:00,2.05
19/9/2020 17:10,2.05
19/9/2020 17:20,2.05
19/9/2020 17:30,2.05
19/9/2020 17:40,2.05
19/9/2020 17:50,2.05
19/9/2020 18:00,2.05
19/9/2020 18:10,2.06
19/9/2020 18:20,2.06
19/9/2020 18:30,2.06
19/9/2020 18:40,2.06
19/9/2020 18:50,2.06
19/9/2020 19:00,2.06
19/9/2020 19:10,2.06
19/9/2020 19:20,2.06
19/9/2020 19:30,2.06
19/9/2020 19:40,2.06
19/9/2020 19:50,2.07
19/9/2020 20:00,2.07
19/9/2020 20:10,2.07
19/9/2020 20:20,2.07
19/9/2020 20:30,2.07
19/9/2020 20:40,2.07
19/9/2020 20:50,2.07
19/9/2020 21:00,2.07
19/9/2020 21:10,2.07
19/9/2020 21:20,2.07
19/9/2020 21:30,2.07
19/9/2020 21:40,2.07
19/9/2020 21:50,2.07
19/9/2020 22:00,2.07
19/9/2020 22:10,2.07
19/9/2020 22:20,2.07
19/9/2020 22:30,2.08
19/9/2020 22:40,2.07
19/9/2020 22:50,2.08
19/9/2020 23:00,2.08
19/9/2020 23:10,2.08
19/9/2020 23:20,2.08
19/9/2020 23:30,2.08
19/9/2020 23:40,2.08
19/9/2020 23:50,2.08
20/9/2020 0:00,2.08
20/9/2020 0:10,2.08
20/9/2020 0:20,2.09
20/9/2020 0:30,2.09
20/9/2020 0:40,2.09
20/9/2020 0:50,2.09
20/9/2020 1:00,2.09
20/9/2020 1:10,2.09
20/9/2020 1:20,2.09
20/9/2020 1:30,2.09
20/9/2020 1:40,2.09
20/9/2020 1:50,2.09
20/9/2020 2:00,2.09
20/9/2020 2:10,2.1
20/9/2020 2:20,2.1
20/9/2020 2:30,2.1
20/9/2020 2:40,2.1
20/9/2020 2:50,2.1
20/9/2020 3:00,2.1
20/9/2020 3:10,2.11
20/9/2020 3:20,2.11
20/9/2020 3:30,2.11
20/9/2020 3:40,2.11
20/9/2020 3:50,2.11
20/9/2020 4:00,2.11
20/9/2020 4:10,2.11
20/9/2020 4:20,2.11
20/9/2020 4:30,2.12
20/9/2020 4:40,2.12
20/9/2020 4:50,2.12
20/9/2020 5:00,2.12
20/9/2020 5:10,2.12
20/9/2020 5:20,2.13
20/9/2020 5:30,2.13
20/9/2020 5:40,2.13
20/9/2020 5:50,2.13
20/9/2020 6:00,2.13
20/9/2020 6:10,2.13
20/9/2020 6:20,2.13
20/9/2020 6:30,2.14
20/9/2020 6:40,2.14
20/9/2020 6:50,2.14
20/9/2020 7:00,2.14
20/9/2020 7:10,2.14
20/9/2020 7:20,2.15
20/9/2020 7:30,2.15
20/9/2020 7:40,2.15
20/9/2020 7:50,2.15
20/9/2020 8:00,2.15
20/9/2020 8:10,2.15
20/9/2020 8:20,2.15
20/9/2020 8:30,2.16
20/9/2020 8:40,2.16
20/9/2020 8:50,2.16
20/9/2020 9:00,2.16
20/9/2020 9:10,-
20/9/2020 9:20,2.16
20/9/2020 9:30,2.16
20/9/2020 9:40,2.15
20/9/2020 9:50,2.16
20/9/2020 10:00,2.16
20/9/2020 10:10,2.16
20/9/2020 10:20,2.16
20/9/2020 10:30,2.16
20/9/2020 10:40,2.16
20/9/2020 10:50,2.16
20/9/2020 11:00,2.16
20/9/2020 11:10,2.16
20/9/2020 11:20,2.16
20/9/2020 11:30,2.16
20/9/2020 11:40,2.16
20/9/2020 11:50,2.16
20/9/2020 12:00,2.16
20/9/2020 12:10,2.16
20/9/2020 12:20,2.16
20/9/2020 12:30,2.17
20/9/2020 12:40,2.17
20/9/2020 12:50,2.17
20/9/2020 13:00,2.17
20/9/2020 13:10,2.17
20/9/2020 13:20,2.17
20/9/2020 13:30,2.17
20/9/2020 13:40,2.17
20/9/2020 13:50,2.18
20/9/2020 14:00,2.18
20/9/2020 14:10,-
20/9/2020 14:20,2.18
20/9/2020 14:30,2.18
20/9/2020 14:40,2.19
20/9/2020 14:50,2.19
20/9/2020 15:00,2.19
20/9/2020 15:10,2.19
20/9/2020 15:20,2.19
20/9/2020 15:30,2.19
20/9/2020 15:40,2.2
20/9/2020 15:50,2.2
20/9/2020 16:00,2.2
20/9/2020 16:10,2.2
20/9/2020 16:20,2.2
20/9/2020 16:30,2.21
20/9/2020 16:40,2.21
20/9/2020 16:50,2.21
20/9/2020 17:00,2.21
20/9/2020 17:10,2.21
20/9/2020 17:20,2.22
20/9/2020 17:30,2.22
20/9/2020 17:40,2.22
20/9/2020 17:50,2.22
20/9/2020 18:00,2.22
20/9/2020 18:10,2.23
20/9/2020 18:20,2.23
20/9/2020 18:30,2.23
20/9/2020 18:40,2.23
20/9/2020 18:50,2.24
20/9/2020 19:00,2.24
20/9/2020 19:10,2.24
20/9/2020 19:20,2.24
20/9/2020 19:30,2.25
20/9/2020 19:40,2.25
20/9/2020 19:50,2.25
20/9/2020 20:00,2.25
20/9/2020 20:10,2.26
20/9/2020 20:20,2.26
20/9/2020 20:30,2.26
20/9/2020 20:40,2.26
20/9/2020 20:50,2.26
20/9/2020 21:00,2.27
20/9/2020 21:10,2.27
20/9/2020 21:20,2.27
20/9/2020 21:30,2.27
20/9/2020 21:40,2.28
20/9/2020 21:50,2.28
20/9/2020 22:00,2.28
20/9/2020 22:10,2.29
20/9/2020 22:20,2.29
20/9/2020 22:30,2.29
20/9/2020 22:40,2.29
20/9/2020 22:50,2.3
20/9/2020 23:00,2.3
20/9/2020 23:10,2.3
20/9/2020 23:20,2.3
20/9/2020 23:30,2.31
20/9/2020 23:40,2.31
20/9/2020 23:50,2.31
21/9/2020 0:00,2.31
21/9/2020 0:10,2.32
21/9/2020 0:20,2.32
21/9/2020 0:30,2.32
21/9/2020 0:40,2.32
21/9/2020 0:50,2.32
21/9/2020 1:00,2.33
21/9/2020 1:10,2.33
21/9/2020 1:20,2.33
21/9/2020 1:30,2.33
21/9/2020 1:40,2.34
21/9/2020 1:50,2.34
21/9/2020 2:00,2.34
21/9/2020 2:10,2.34
21/9/2020 2:20,2.35
21/9/2020 2:30,2.35
21/9/2020 2:40,2.35
21/9/2020 2:50,2.35
21/9/2020 3:00,2.36
21/9/2020 3:10,2.36
21/9/2020 3:20,2.36
21/9/2020 3:30,2.36
21/9/2020 3:40,2.36
21/9/2020 3:50,2.37
21/9/2020 4:00,2.37
21/9/2020 4:10,2.37
21/9/2020 4:20,2.37
21/9/2020 4:30,2.38
21/9/2020 4:40,2.38
21/9/2020 4:50,2.38
21/9/2020 5:00,2.38
21/9/2020 5:10,2.38
21/9/2020 5:20,2.39
21/9/2020 5:30,2.39
21/9/2020 5:40,2.39
21/9/2020 5:50,2.39
21/9/2020 6:00,2.39
21/9/2020 6:10,2.4
21/9/2020 6:20,2.4
21/9/2020 6:30,2.4
21/9/2020 6:40,2.4
21/9/2020 6:50,2.4
21/9/2020 7:00,2.41
21/9/2020 7:10,2.41
21/9/2020 7:20,2.41
21/9/2020 7:30,2.41
21/9/2020 7:40,2.41
21/9/2020 7:50,2.42
21/9/2020 8:00,2.42
21/9/2020 8:10,2.42
21/9/2020 8:20,2.42
21/9/2020 8:30,2.42
21/9/2020 8:40,2.41
21/9/2020 8:50,2.4
21/9/2020 9:00,2.4
21/9/2020 9:10,2.4
21/9/2020 9:20,2.4
21/9/2020 9:30,2.4
21/9/2020 9:40,2.41
21/9/2020 9:50,2.41
21/9/2020 10:00,2.4
21/9/2020 10:10,2.41
21/9/2020 10:20,2.41
21/9/2020 10:30,2.41
21/9/2020 10:40,2.41
21/9/2020 10:50,2.41
21/9/2020 11:00,2.41
21/9/2020 11:10,2.41
21/9/2020 11:20,2.41
21/9/2020 11:30,2.41
21/9/2020 11:40,2.41
21/9/2020 11:50,2.41
21/9/2020 12:00,2.41
21/9/2020 12:10,2.41
21/9/2020 12:20,2.41
21/9/2020 12:30,2.41
21/9/2020 12:40,2.41
21/9/2020 12:50,2.41
21/9/2020 13:00,2.41
21/9/2020 13:10,2.41
21/9/2020 13:20,2.41
21/9/2020 13:30,2.41
21/9/2020 13:40,2.41
21/9/2020 13:50,2.41
21/9/2020 14:00,2.41
21/9/2020 14:10,2.41
21/9/2020 14:20,2.41
21/9/2020 14:30,2.41
21/9/2020 14:40,2.42
21/9/2020 14:50,2.42
21/9/2020 15:00,2.42
21/9/2020 15:10,2.42
21/9/2020 15:20,2.42
21/9/2020 15:30,2.42
21/9/2020 15:40,2.42
21/9/2020 15:50,2.42
21/9/2020 16:00,2.42
21/9/2020 16:10,2.42
21/9/2020 16:20,2.42
21/9/2020 16:30,2.42
21/9/2020 16:40,2.42
21/9/2020 16:50,2.41
21/9/2020 17:00,2.41
21/9/2020 17:10,2.4
21/9/2020 17:20,2.41
21/9/2020 17:30,2.4
21/9/2020 17:40,2.4
21/9/2020 17:50,2.39
21/9/2020 18:00,2.38
21/9/2020 18:10,2.38
21/9/2020 18:20,2.38
21/9/2020 18:30,2.38
21/9/2020 18:40,2.38
21/9/2020 18:50,2.38
21/9/2020 19:00,2.38
21/9/2020 19:10,2.38
21/9/2020 19:20,2.38
21/9/2020 19:30,2.38
21/9/2020 19:40,2.38
21/9/2020 19:50,2.38
21/9/2020 20:00,2.38
21/9/2020 20:10,2.38
21/9/2020 20:20,2.38
21/9/2020 20:30,2.38
21/9/2020 20:40,2.38
21/9/2020 20:50,2.38
21/9/2020 21:00,2.38
21/9/2020 21:10,2.38
21/9/2020 21:20,2.37
21/9/2020 21:30,2.37
21/9/2020 21:40,2.37
21/9/2020 21:50,2.38
21/9/2020 22:00,2.38
21/9/2020 22:10,2.37
21/9/2020 22:20,2.38
21/9/2020 22:30,2.38
21/9/2020 22:40,2.38
21/9/2020 22:50,2.38
21/9/2020 23:00,2.38
21/9/2020 23:10,2.38
21/9/2020 23:20,2.38
21/9/2020 23:30,2.38
21/9/2020 23:40,2.38
21/9/2020 23:50,2.38
22/9/2020 0:00,2.38
22/9/2020 0:10,2.38
22/9/2020 0:20,2.38
22/9/2020 0:30,2.38
22/9/2020 0:40,2.38
22/9/2020 0:50,2.38
22/9/2020 1:00,2.38
22/9/2020 1:10,2.38
22/9/2020 1:20,2.39
22/9/2020 1:30,2.39
22/9/2020 1:40,2.39
22/9/2020 1:50,2.39
22/9/2020 2:00,2.39
22/9/2020 2:10,2.39
22/9/2020 2:20,2.4
22/9/2020 2:30,2.39
22/9/2020 2:40,2.4
22/9/2020 2:50,2.4
22/9/2020 3:00,2.4
22/9/2020 3:10,2.4
22/9/2020 3:20,2.4
22/9/2020 3:30,2.4
22/9/2020 3:40,2.4
22/9/2020 3:50,2.4
22/9/2020 4:00,2.4
22/9/2020 4:10,2.4
22/9/2020 4:20,2.4
22/9/2020 4:30,2.41
22/9/2020 4:40,2.41
22/9/2020 4:50,2.41
22/9/2020 5:00,2.41
22/9/2020 5:10,2.41
22/9/2020 5:20,2.41
22/9/2020 5:30,2.41
22/9/2020 5:40,2.41
22/9/2020 5:50,2.41
22/9/2020 6:00,2.42
22/9/2020 6:10,2.42
22/9/2020 6:20,2.42
22/9/2020 6:30,2.42
22/9/2020 6:40,2.42
22/9/2020 6:50,2.42
22/9/2020 7:00,2.42
22/9/2020 7:10,2.43
22/9/2020 7:20,2.43
22/9/2020 7:30,2.43
22/9/2020 7:40,2.43
22/9/2020 7:50,2.43
22/9/2020 8:00,2.43
22/9/2020 8:10,2.43
22/9/2020 8:20,2.43
22/9/2020 8:30,2.44
22/9/2020 8:40,2.44
22/9/2020 8:50,2.44
22/9/2020 9:00,2.44
22/9/2020 9:10,2.42
22/9/2020 9:20,2.41
22/9/2020 9:30,2.41
22/9/2020 9:40,2.41
22/9/2020 9:50,2.41
22/9/2020 10:00,2.41
22/9/2020 10:10,2.41
22/9/2020 10:20,2.41
22/9/2020 10:30,2.41
22/9/2020 10:40,2.41
22/9/2020 10:50,2.41
22/9/2020 11:00,2.4
22/9/2020 11:10,2.4
22/9/2020 11:20,2.4
22/9/2020 11:30,2.4
22/9/2020 11:40,2.4
22/9/2020 11:50,2.4
22/9/2020 12:00,2.4
22/9/2020 12:10,2.4
22/9/2020 12:20,2.4
22/9/2020 12:30,2.4
22/9/2020 12:40,2.41
22/9/2020 12:50,2.41
22/9/2020 13:00,2.41
22/9/2020 13:10,2.41
22/9/2020 13:20,2.41
22/9/2020 13:30,2.41
22/9/2020 13:40,2.41
22/9/2020 13:50,2.41
22/9/2020 14:00,2.41
22/9/2020 14:10,2.42
22/9/2020 14:20,2.42
22/9/2020 14:30,2.42
22/9/2020 14:40,2.42
22/9/2020 14:50,2.42
22/9/2020 15:00,2.42
22/9/2020 15:10,2.42
22/9/2020 15:20,2.43
22/9/2020 15:30,2.43
22/9/2020 15:40,2.43
22/9/2020 15:50,2.43
22/9/2020 16:00,2.43
22/9/2020 16:10,2.43
22/9/2020 16:20,2.43
22/9/2020 16:30,2.44
22/9/2020 16:40,2.44
22/9/2020 16:50,2.44
22/9/2020 17:00,2.42
22/9/2020 17:10,2.42
22/9/2020 17:20,2.42
22/9/2020 17:30,2.43
22/9/2020 17:40,2.43
22/9/2020 17:50,2.43
22/9/2020 18:00,2.43
22/9/2020 18:10,2.42
22/9/2020 18:20,2.42
22/9/2020 18:30,2.42
22/9/2020 18:40,2.42
22/9/2020 18:50,2.42
22/9/2020 19:00,2.42
22/9/2020 19:10,2.42
22/9/2020 19:20,2.42
22/9/2020 19:30,2.42
22/9/2020 19:40,2.43
22/9/2020 19:50,2.43
22/9/2020 20:00,2.43
22/9/2020 20:10,2.43
22/9/2020 20:20,2.43
22/9/2020 20:30,2.43
22/9/2020 20:40,2.44
