DATE,PROVINCE,DISTRICT,TEXTURE,SOIL,Bhumibol,Sirikit,Khwaenoi,Pasak,RAINFALL,Flood
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phak Hai,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,62.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phak Hai,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,62.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phak Hai,ดินร่วนปนทรายแป้ง,11,7646.00,6128.00,590.00,442.00,62.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phak Hai,ดินร่วนเหนียวปนทรายแป้ง,10,7646.00,6128.00,590.00,442.00,62.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phak Hai,น้ำ,0,7646.00,6128.00,590.00,442.00,62.50,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phra Nakhon Si Ayudhya,ดินร่วนเหนียวปนทรายแป้ง,10,7646.00,6128.00,590.00,442.00,66.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phra Nakhon Si Ayudhya,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,66.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phra Nakhon Si Ayudhya,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,66.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phra Nakhon Si Ayudhya,ดินร่วนปนทรายแป้ง,11,7646.00,6128.00,590.00,442.00,66.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phra Nakhon Si Ayudhya,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,66.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phra Nakhon Si Ayudhya,น้ำ,0,7646.00,6128.00,590.00,442.00,66.00,2.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phachi,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,19.50,1.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phachi,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,19.50,1.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phachi,ดินร่วนเหนียวปนทรายแป้ง,10,7646.00,6128.00,590.00,442.00,19.50,1.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Phachi,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,19.50,1.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Maharat,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,1.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Maharat,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,1.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Maharat,ดินร่วนปนทรายแป้ง,11,7646.00,6128.00,590.00,442.00,1.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Maharat,ดินร่วนเหนียวปนทรายแป้ง,10,7646.00,6128.00,590.00,442.00,1.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Maharat,ดินร่วนเหนียวปนทรายแป้ง,10,7646.00,6128.00,590.00,442.00,1.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Maharat,น้ำ,0,7646.00,6128.00,590.00,442.00,1.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Lat Bua Luang,ดินเหนียวปนทรายแป้ง,8,7646.00,6128.00,590.00,442.00,0.00,0.00
20-09-2012,Phra Nakhon Si Ayudhya,Amphoe Lat Bua Luang,ดินเหนียว,3,7646.00,6128.00,590.00,442.00,0.00,0.00
